,ID,date,Tm,home,won,PG1,SG1,SF1,PF1,C1,PG2,SG2,SF2,PF2,C2,PG3,SG3,SF3,PF3,C3
110,2016_20151103_DET,03/11/2015,DET,1.0,False,Reggie Jackson,Kentavious Caldwell-Pope,Marcus Morris,Ersan Ilyasova,Andre Drummond,Spencer Dinwiddie,,Stanley Johnson,Anthony Tolliver,Aron Baynes,Steve Blake,,Reggie Bullock,,
111,2016_20151103_DEN,03/11/2015,DEN,0.0,True,Emmanuel Mudiay,Gary Harris,Danilo Gallinari,Kenneth Faried,J.J. Hickson,Jameer Nelson,Will Barton,Mike Miller,Darrell Arthur,,,Randy Foye,,,
112,2016_20151103_LAL,03/11/2015,LAL,1.0,False,D'Angelo Russell,Jordan Clarkson,Kobe Bryant,Julius Randle,Tarik Black,Marcelo Huertas,Lou Williams,,Brandon Bass,Roy Hibbert,,Nick Young,,Ryan Kelly,
113,2016_20151103_ATL,03/11/2015,ATL,0.0,True,Jeff Teague,Kyle Korver,Kent Bazemore,Paul Millsap,Al Horford,Dennis Schroder,Justin Holiday,,Mike Scott,Tiago Splitter,,Lamar Patterson,,,
114,2016_20151103_MIA,03/11/2015,MIA,1.0,False,Goran Dragic,Dwyane Wade,Justise Winslow,Chris Bosh,Hassan Whiteside,Mario Chalmers,Tyler Johnson,,Luol Deng,Chris Andersen,,,,Josh McRoberts,
115,2016_20151103_ORL,03/11/2015,ORL,0.0,True,Elfrid Payton,Victor Oladipo,Evan Fournier,Tobias Harris,Nikola Vucevic,C.J. Watson,,Mario Hezonja,Aaron Gordon,Jason Smith,Shabazz Napier,,,,Dewayne Dedmon
116,2016_20151103_NOP,03/11/2015,NOP,1.0,False,Jrue Holiday,Eric Gordon,Luke Babbitt,Ryan Anderson,Anthony Davis,Toney Douglas,,Dante Cunningham,,Alexis Ajinca,Ish Smith,,Alonzo Gee,,
117,2016_20151103_MEM,03/11/2015,MEM,0.0,True,Mike Conley,Courtney Lee,Matt Barnes,Zach Randolph,Marc Gasol,Beno Udrih,Tony Allen,Jeff Green,Brandan Wright,,Russ Smith,,,JaMychal Green,
118,2016_20151103_SAC,03/11/2015,SAC,1.0,False,Darren Collison,Marco Belinelli,Rudy Gay,Omri Casspi,Willie Cauley-Stein,Rajon Rondo,Ben McLemore,Caron Butler,Eric Moreland,Kosta Koufos,Seth Curry,James Anderson,,,
119,2016_20151104_BRK,04/11/2015,BRK,0.0,False,Jarrett Jack,Markel Brown,Joe Johnson,Thaddeus Young,Brook Lopez,Shane Larkin,Wayne Ellington,Bojan Bogdanovic,Thomas Robinson,Andrea Bargnani,,,Rondae Hollis-Jefferson,,
120,2016_20151104_ATL,04/11/2015,ATL,1.0,True,Dennis Schroder,Justin Holiday,Kent Bazemore,Paul Millsap,Al Horford,Jeff Teague,Lamar Patterson,Thabo Sefolosha,Mike Scott,Tiago Splitter,Shelvin Mack,,,,Mike Muscala
121,2016_20151104_NYK,04/11/2015,NYK,0.0,False,Jose Calderon,Sasha Vujacic,Carmelo Anthony,Kristaps Porzingis,Robin Lopez,Langston Galloway,,Derrick Williams,Kyle O'Quinn,Kevin Seraphin,Jerian Grant,,Cleanthony Early,Lance Thomas,
122,2016_20151104_CLE,04/11/2015,CLE,1.0,True,Mo Williams,Jared Cunningham,Richard Jefferson,Kevin Love,Timofey Mozgov,Matthew Dellavedova,,LeBron James,Tristan Thompson,Anderson Varejao,,,James Jones,,
123,2016_20151104_LAC,04/11/2015,LAC,0.0,False,Chris Paul,J.J. Redick,Lance Stephenson,Blake Griffin,DeAndre Jordan,,Austin Rivers,Paul Pierce,Josh Smith,,,Jamal Crawford,Wesley Johnson,,
124,2016_20151104_GSW,04/11/2015,GSW,1.0,True,Stephen Curry,Klay Thompson,Harrison Barnes,Draymond Green,Festus Ezeli,Shaun Livingston,Leandro Barbosa,Andre Iguodala,James Michael McAdoo,Marreese Speights,,,,,
125,2016_20151104_ORL,04/11/2015,ORL,0.0,False,Elfrid Payton,Victor Oladipo,Evan Fournier,Aaron Gordon,Dewayne Dedmon,C.J. Watson,,Mario Hezonja,Tobias Harris,Nikola Vucevic,Shabazz Napier,,,,Jason Smith
126,2016_20151104_HOU,04/11/2015,HOU,1.0,True,Ty Lawson,James Harden,Trevor Ariza,Montrezl Harrell,Dwight Howard,Patrick Beverley,Marcus Thornton,Corey Brewer,,Clint Capela,,Jason Terry,,,
127,2016_20151104_BOS,04/11/2015,BOS,0.0,False,Isaiah Thomas,Avery Bradley,Jae Crowder,Jared Sullinger,Kelly Olynyk,Terry Rozier,Evan Turner,,Amir Johnson,Tyler Zeller,,R.J. Hunter,,David Lee,
128,2016_20151104_IND,04/11/2015,IND,1.0,True,George Hill,Monta Ellis,Paul George,Lavoy Allen,Jordan Hill,Rodney Stuckey,,Glenn Robinson III,,Myles Turner,,,Chase Budinger,,
129,2016_20151104_PHI,04/11/2015,PHI,0.0,False,T.J. McConnell,Nik Stauskas,JaKarr Sampson,Jerami Grant,Jahlil Okafor,Phil Pressey,Hollis Thompson,,Richaun Holmes,Nerlens Noel,,Isaiah Canaan,,,
130,2016_20151104_MIL,04/11/2015,MIL,1.0,True,Giannis Antetokounmpo,Khris Middleton,,Jabari Parker,Greg Monroe,Greivis Vasquez,Jerryd Bayless,,Johnny O'Bryant,Miles Plumlee,Tyler Ennis,Rashad Vaughn,,Chris Copeland,
131,2016_20151104_TOR,04/11/2015,TOR,0.0,True,Kyle Lowry,DeMar DeRozan,DeMarre Carroll,Patrick Patterson,Jonas Valanciunas,,Cory Joseph,Terrence Ross,Luis Scola,Bismack Biyombo,,,,,
132,2016_20151104_OKC,04/11/2015,OKC,1.0,False,Russell Westbrook,Andre Roberson,Kevin Durant,Serge Ibaka,Steven Adams,D.J. Augustin,Dion Waiters,Kyle Singler,Nick Collison,Enes Freedom,,Anthony Morrow,,,
133,2016_20151104_SAC,04/11/2015,SAC,0.0,False,Darren Collison,Marco Belinelli,Rudy Gay,Omri Casspi,Kosta Koufos,Rajon Rondo,James Anderson,Caron Butler,Quincy Acy,Willie Cauley-Stein,Seth Curry,Ben McLemore,,Eric Moreland,
134,2016_20151104_PHO,04/11/2015,PHO,1.0,True,Eric Bledsoe,Brandon Knight,T.J. Warren,Markieff Morris,Tyson Chandler,Ronnie Price,Sonny Weems,P.J. Tucker,Jon Leuer,Alex Len,Archie Goodwin,Devin Booker,,Mirza Teletovic,
135,2016_20151104_POR,04/11/2015,POR,0.0,True,Damian Lillard,CJ McCollum,Al-Farouq Aminu,Ed Davis,Mason Plumlee,,Allen Crabbe,Maurice Harkless,Noah Vonleh,,,,,Meyers Leonard,
136,2016_20151104_UTA,04/11/2015,UTA,1.0,False,Trey Burke,Alec Burks,Gordon Hayward,Derrick Favors,Rudy Gobert,Raul Neto,Rodney Hood,Joe Ingles,Trevor Booker,,,Elijah Millsap,Chris Johnson,Trey Lyles,
137,2016_20151104_SAS,04/11/2015,SAS,0.0,False,Tony Parker,Danny Green,Kawhi Leonard,LaMarcus Aldridge,Tim Duncan,Patty Mills,Manu Ginobili,Rasual Butler,Boris Diaw,,,,Kyle Anderson,David West,
138,2016_20151104_WAS,04/11/2015,WAS,1.0,True,John Wall,Bradley Beal,Otto Porter Jr.,Kris Humphries,Marcin Gortat,Ramon Sessions,Gary Neal,Garrett Temple,Nene,,,,,Jared Dudley,
139,2016_20151105_OKC,05/11/2015,OKC,0.0,False,Russell Westbrook,Dion Waiters,Kevin Durant,Serge Ibaka,Steven Adams,D.J. Augustin,Andre Roberson,Kyle Singler,Nick Collison,Enes Freedom,,Anthony Morrow,,,
140,2016_20151105_CHI,05/11/2015,CHI,1.0,True,Derrick Rose,Jimmy Butler,Doug McDermott,Taj Gibson,Pau Gasol,Aaron Brooks,E'Twaun Moore,Tony Snell,Nikola Mirotic,Joakim Noah,,,,,
141,2016_20151105_CHO,05/11/2015,CHO,0.0,True,Kemba Walker,Jeremy Lamb,Nicolas Batum,Marvin Williams,Al Jefferson,Brian Roberts,Jeremy Lin,P.J. Hairston,Spencer Hawes,Cody Zeller,,Troy Daniels,,Tyler Hansbrough,Frank Kaminsky
142,2016_20151105_DAL,05/11/2015,DAL,1.0,False,Deron Williams,John Jenkins,Wesley Matthews,Dirk Nowitzki,Zaza Pachulia,Raymond Felton,,Chandler Parsons,Dwight Powell,,J.J. Barea,,Jeremy Evans,Charlie Villanueva,
143,2016_20151105_UTA,05/11/2015,UTA,0.0,True,Trey Burke,Alec Burks,Gordon Hayward,Trevor Booker,Rudy Gobert,Raul Neto,Rodney Hood,Joe Ingles,Derrick Favors,Tibor Pleiss,,Elijah Millsap,Chris Johnson,Trey Lyles,
144,2016_20151105_DEN,05/11/2015,DEN,1.0,False,Emmanuel Mudiay,Gary Harris,Danilo Gallinari,Kenneth Faried,J.J. Hickson,Jameer Nelson,Will Barton,Mike Miller,Darrell Arthur,Nikola Jokic,,Randy Foye,Kostas Papanikolaou,,
145,2016_20151105_MIA,05/11/2015,MIA,0.0,True,Goran Dragic,Dwyane Wade,Justise Winslow,Luol Deng,Hassan Whiteside,,Tyler Johnson,James Ennis III,Chris Bosh,Chris Andersen,,Josh Richardson,,Josh McRoberts,
146,2016_20151105_MIN,05/11/2015,MIN,1.0,False,Ricky Rubio,Kevin Martin,Andrew Wiggins,Nemanja Bjelica,Gorgui Dieng,Andre Miller,Zach LaVine,Shabazz Muhammad,Adreian Payne,Karl-Anthony Towns,,,Tayshaun Prince,Kevin Garnett,
147,2016_20151105_MEM,05/11/2015,MEM,0.0,False,Mike Conley,Courtney Lee,Matt Barnes,Zach Randolph,Marc Gasol,Beno Udrih,Tony Allen,Jeff Green,Brandan Wright,Jarnell Stokes,Russ Smith,,,JaMychal Green,
148,2016_20151105_POR,05/11/2015,POR,1.0,True,Damian Lillard,CJ McCollum,Al-Farouq Aminu,Meyers Leonard,Mason Plumlee,Tim Frazier,Allen Crabbe,Maurice Harkless,Ed Davis,Chris Kaman,,Pat Connaughton,,Noah Vonleh,
149,2016_20151106_WAS,06/11/2015,WAS,0.0,False,John Wall,Bradley Beal,Otto Porter Jr.,Jared Dudley,Marcin Gortat,Ramon Sessions,Gary Neal,Kelly Oubre Jr.,Kris Humphries,DeJuan Blair,,,Garrett Temple,Nene,
150,2016_20151106_BOS,06/11/2015,BOS,1.0,True,Isaiah Thomas,Evan Turner,Jae Crowder,Jared Sullinger,Kelly Olynyk,Terry Rozier,Avery Bradley,,Jonas Jerebko,Tyler Zeller,,R.J. Hunter,,Amir Johnson,
151,2016_20151106_LAL,06/11/2015,LAL,0.0,True,D'Angelo Russell,Jordan Clarkson,Kobe Bryant,Julius Randle,Roy Hibbert,,Lou Williams,Metta World Peace,Larry Nance Jr.,Tarik Black,,Nick Young,,Brandon Bass,
152,2016_20151106_BRK,06/11/2015,BRK,1.0,False,Jarrett Jack,Wayne Ellington,Joe Johnson,Thaddeus Young,Brook Lopez,Shane Larkin,,Rondae Hollis-Jefferson,Thomas Robinson,Andrea Bargnani,,,Bojan Bogdanovic,,
153,2016_20151106_PHI,06/11/2015,PHI,0.0,False,T.J. McConnell,Nik Stauskas,JaKarr Sampson,Jerami Grant,Jahlil Okafor,Phil Pressey,Hollis Thompson,,Richaun Holmes,Nerlens Noel,,Isaiah Canaan,,Christian Wood,
154,2016_20151106_CLE,06/11/2015,CLE,1.0,True,Mo Williams,Jared Cunningham,LeBron James,Kevin Love,Timofey Mozgov,Matthew Dellavedova,Joe Harris,Richard Jefferson,Tristan Thompson,Anderson Varejao,,,James Jones,,
155,2016_20151106_DEN,06/11/2015,DEN,0.0,False,Emmanuel Mudiay,Will Barton,Danilo Gallinari,Kenneth Faried,Nikola Jokic,Jameer Nelson,Gary Harris,Mike Miller,Darrell Arthur,J.J. Hickson,,Randy Foye,Kostas Papanikolaou,,
156,2016_20151106_GSW,06/11/2015,GSW,1.0,True,Stephen Curry,Klay Thompson,Harrison Barnes,Draymond Green,Festus Ezeli,Shaun Livingston,Leandro Barbosa,Andre Iguodala,James Michael McAdoo,Marreese Speights,,Ian Clark,,,Jason Thompson
157,2016_20151106_MIA,06/11/2015,MIA,0.0,False,Goran Dragic,Dwyane Wade,Justise Winslow,Chris Bosh,Hassan Whiteside,Mario Chalmers,Tyler Johnson,,Luol Deng,,,,,Josh McRoberts,
158,2016_20151106_IND,06/11/2015,IND,1.0,True,George Hill,Monta Ellis,Paul George,Lavoy Allen,Ian Mahinmi,Rodney Stuckey,,Glenn Robinson III,,Jordan Hill,,,Chase Budinger,,Myles Turner
159,2016_20151106_ATL,06/11/2015,ATL,0.0,True,Jeff Teague,Kyle Korver,Kent Bazemore,Paul Millsap,Al Horford,Dennis Schroder,Justin Holiday,,Mike Scott,Tiago Splitter,,Lamar Patterson,,,
160,2016_20151106_NOP,06/11/2015,NOP,1.0,False,Ish Smith,Eric Gordon,Luke Babbitt,Ryan Anderson,Anthony Davis,Jrue Holiday,,Dante Cunningham,,Alexis Ajinca,Toney Douglas,,Alonzo Gee,,
161,2016_20151106_MIL,06/11/2015,MIL,0.0,True,Giannis Antetokounmpo,Khris Middleton,,Jabari Parker,John Henson,Greivis Vasquez,Jerryd Bayless,,Johnny O'Bryant,Greg Monroe,Tyler Ennis,,,Chris Copeland,Miles Plumlee
162,2016_20151106_NYK,06/11/2015,NYK,1.0,False,Langston Galloway,Sasha Vujacic,Carmelo Anthony,Kristaps Porzingis,Robin Lopez,Jerian Grant,,Derrick Williams,Lance Thomas,Kevin Seraphin,Jose Calderon,,,Kyle O'Quinn,
163,2016_20151106_TOR,06/11/2015,TOR,0.0,False,Kyle Lowry,DeMar DeRozan,DeMarre Carroll,Patrick Patterson,Jonas Valanciunas,,Cory Joseph,Terrence Ross,Luis Scola,Bismack Biyombo,,,,Anthony Bennett,
164,2016_20151106_ORL,06/11/2015,ORL,1.0,True,C.J. Watson,Victor Oladipo,Evan Fournier,Tobias Harris,Dewayne Dedmon,Shabazz Napier,,Mario Hezonja,Channing Frye,Jason Smith,Elfrid Payton,,,Aaron Gordon,
165,2016_20151106_DET,06/11/2015,DET,0.0,True,Reggie Jackson,Kentavious Caldwell-Pope,Marcus Morris,Anthony Tolliver,Andre Drummond,Steve Blake,,Stanley Johnson,Ersan Ilyasova,Aron Baynes,,,,,
166,2016_20151106_PHO,06/11/2015,PHO,1.0,False,Eric Bledsoe,Brandon Knight,P.J. Tucker,Markieff Morris,Tyson Chandler,Ronnie Price,Sonny Weems,T.J. Warren,Jon Leuer,Alex Len,,,,Mirza Teletovic,
167,2016_20151106_HOU,06/11/2015,HOU,0.0,True,Ty Lawson,Marcus Thornton,Trevor Ariza,Montrezl Harrell,Clint Capela,,James Harden,Corey Brewer,Sam Dekker,Chuck Hayes,,Jason Terry,K.J. McDaniels,,
168,2016_20151106_SAC,06/11/2015,SAC,1.0,False,Darren Collison,Marco Belinelli,Rudy Gay,Omri Casspi,Kosta Koufos,Rajon Rondo,Ben McLemore,,,Willie Cauley-Stein,Seth Curry,James Anderson,,,
169,2016_20151107_WAS,07/11/2015,WAS,0.0,False,John Wall,Bradley Beal,Otto Porter Jr.,Kris Humphries,Marcin Gortat,Ramon Sessions,Gary Neal,Garrett Temple,Nene,,,,Kelly Oubre Jr.,Jared Dudley,
170,2016_20151107_ATL,07/11/2015,ATL,1.0,True,Jeff Teague,Kyle Korver,Kent Bazemore,Paul Millsap,Al Horford,Dennis Schroder,Justin Holiday,Thabo Sefolosha,Mike Scott,Mike Muscala,,,,,Edy Tavares
171,2016_20151107_MIN,07/11/2015,MIN,0.0,True,Ricky Rubio,Zach LaVine,Andrew Wiggins,Nemanja Bjelica,Karl-Anthony Towns,,,Tayshaun Prince,Kevin Garnett,Gorgui Dieng,,,Shabazz Muhammad,Adreian Payne,
172,2016_20151107_CHI,07/11/2015,CHI,1.0,False,Derrick Rose,Jimmy Butler,Tony Snell,Taj Gibson,Pau Gasol,Aaron Brooks,E'Twaun Moore,Doug McDermott,Nikola Mirotic,Joakim Noah,,,,,
173,2016_20151107_NOP,07/11/2015,NOP,0.0,False,Ish Smith,Eric Gordon,Luke Babbitt,Ryan Anderson,Anthony Davis,Toney Douglas,,Dante Cunningham,,Alexis Ajinca,,,Alonzo Gee,,
174,2016_20151107_DAL,07/11/2015,DAL,1.0,True,Deron Williams,,Wesley Matthews,Dirk Nowitzki,Zaza Pachulia,Devin Harris,,Chandler Parsons,Dwight Powell,,J.J. Barea,,Jeremy Evans,,
175,2016_20151107_HOU,07/11/2015,HOU,0.0,True,Ty Lawson,James Harden,Trevor Ariza,Montrezl Harrell,Dwight Howard,,Marcus Thornton,Corey Brewer,,Clint Capela,,Jason Terry,,,
176,2016_20151107_LAC,07/11/2015,LAC,1.0,False,Pablo Prigioni,J.J. Redick,Paul Pierce,Blake Griffin,DeAndre Jordan,,Austin Rivers,Lance Stephenson,Josh Smith,,,Jamal Crawford,Wesley Johnson,Luc Mbah a Moute,
177,2016_20151107_BRK,07/11/2015,BRK,0.0,False,Jarrett Jack,Wayne Ellington,Joe Johnson,Thaddeus Young,Brook Lopez,Shane Larkin,,Bojan Bogdanovic,Thomas Robinson,Andrea Bargnani,,,Rondae Hollis-Jefferson,,
178,2016_20151107_MIL,07/11/2015,MIL,1.0,True,Giannis Antetokounmpo,Khris Middleton,Damien Inglis,Jabari Parker,Greg Monroe,Greivis Vasquez,Jerryd Bayless,,Johnny O'Bryant,John Henson,Tyler Ennis,Rashad Vaughn,,Chris Copeland,Miles Plumlee
179,2016_20151107_ORL,07/11/2015,ORL,0.0,True,Elfrid Payton,Victor Oladipo,Evan Fournier,Tobias Harris,Dewayne Dedmon,C.J. Watson,,Mario Hezonja,Aaron Gordon,Jason Smith,Shabazz Napier,,,,
180,2016_20151107_PHI,07/11/2015,PHI,1.0,False,T.J. McConnell,Nik Stauskas,JaKarr Sampson,Jerami Grant,Jahlil Okafor,Phil Pressey,Hollis Thompson,,Richaun Holmes,Nerlens Noel,,Isaiah Canaan,,Christian Wood,
181,2016_20151107_GSW,07/11/2015,GSW,0.0,True,Stephen Curry,Klay Thompson,Andre Iguodala,Draymond Green,Festus Ezeli,Shaun Livingston,Leandro Barbosa,Harrison Barnes,,Jason Thompson,,,,,Marreese Speights
182,2016_20151107_SAC,07/11/2015,SAC,1.0,False,Rajon Rondo,Marco Belinelli,Rudy Gay,Omri Casspi,Kosta Koufos,,Ben McLemore,Caron Butler,Quincy Acy,Willie Cauley-Stein,,James Anderson,,,
183,2016_20151107_CHO,07/11/2015,CHO,0.0,False,Kemba Walker,Jeremy Lamb,Nicolas Batum,Marvin Williams,Al Jefferson,Brian Roberts,Jeremy Lin,P.J. Hairston,Spencer Hawes,Cody Zeller,,Troy Daniels,,Tyler Hansbrough,Frank Kaminsky
184,2016_20151107_SAS,07/11/2015,SAS,1.0,True,Tony Parker,Danny Green,Kawhi Leonard,David West,Tim Duncan,Patty Mills,Manu Ginobili,Kyle Anderson,LaMarcus Aldridge,Boban Marjanovic,Ray McCallum,,Rasual Butler,Boris Diaw,
185,2016_20151107_MEM,07/11/2015,MEM,0.0,False,Mike Conley,Courtney Lee,Jeff Green,Zach Randolph,Marc Gasol,Beno Udrih,Tony Allen,Matt Barnes,JaMychal Green,Jarnell Stokes,,,,Brandan Wright,
186,2016_20151107_UTA,07/11/2015,UTA,1.0,True,Trey Burke,Rodney Hood,Gordon Hayward,Derrick Favors,Rudy Gobert,Raul Neto,Alec Burks,Joe Ingles,Trevor Booker,,,,,Trey Lyles,
187,2016_20151108_IND,08/11/2015,IND,0.0,False,George Hill,Monta Ellis,Paul George,Lavoy Allen,Jordan Hill,,,Chase Budinger,,Ian Mahinmi,,,Glenn Robinson III,,Myles Turner
188,2016_20151108_CLE,08/11/2015,CLE,1.0,True,Mo Williams,Jared Cunningham,LeBron James,Kevin Love,Timofey Mozgov,Matthew Dellavedova,,Richard Jefferson,Tristan Thompson,,,,James Jones,,
189,2016_20151108_TOR,08/11/2015,TOR,0.0,False,Kyle Lowry,DeMar DeRozan,Terrence Ross,James Johnson,Jonas Valanciunas,Delon Wright,Cory Joseph,,Luis Scola,Bismack Biyombo,,Norman Powell,,Patrick Patterson,Lucas Nogueira
190,2016_20151108_MIA,08/11/2015,MIA,1.0,True,Goran Dragic,Dwyane Wade,Justise Winslow,Chris Bosh,Hassan Whiteside,Mario Chalmers,Tyler Johnson,James Ennis III,Luol Deng,,,,,Josh McRoberts,
191,2016_20151108_LAL,08/11/2015,LAL,0.0,False,D'Angelo Russell,Jordan Clarkson,Kobe Bryant,Julius Randle,Roy Hibbert,,Lou Williams,Metta World Peace,Larry Nance Jr.,Tarik Black,,Nick Young,,,
192,2016_20151108_NYK,08/11/2015,NYK,1.0,True,Jose Calderon,Sasha Vujacic,Carmelo Anthony,Kristaps Porzingis,Robin Lopez,Langston Galloway,,Derrick Williams,Lance Thomas,Kevin Seraphin,Jerian Grant,,,Kyle O'Quinn,
193,2016_20151108_PHO,08/11/2015,PHO,0.0,False,Eric Bledsoe,Brandon Knight,T.J. Warren,Markieff Morris,Tyson Chandler,Archie Goodwin,Devin Booker,P.J. Tucker,Jon Leuer,Alex Len,Ronnie Price,,,Mirza Teletovic,
194,2016_20151108_OKC,08/11/2015,OKC,1.0,True,Russell Westbrook,Dion Waiters,Kevin Durant,Serge Ibaka,Enes Freedom,D.J. Augustin,Andre Roberson,Kyle Singler,Mitch McGary,Steven Adams,Cameron Payne,,,,
195,2016_20151108_DET,08/11/2015,DET,0.0,True,Reggie Jackson,Kentavious Caldwell-Pope,Marcus Morris,Ersan Ilyasova,Andre Drummond,Steve Blake,,Stanley Johnson,Anthony Tolliver,Aron Baynes,,,,,
196,2016_20151108_POR,08/11/2015,POR,1.0,False,Damian Lillard,CJ McCollum,Al-Farouq Aminu,Meyers Leonard,Mason Plumlee,,Allen Crabbe,Maurice Harkless,Ed Davis,,,,,Noah Vonleh,
197,2016_20151109_MIN,09/11/2015,MIN,0.0,True,Ricky Rubio,Kevin Martin,Andrew Wiggins,Nemanja Bjelica,Karl-Anthony Towns,Andre Miller,Zach LaVine,Tayshaun Prince,Kevin Garnett,Gorgui Dieng,,,Shabazz Muhammad,,
198,2016_20151109_ATL,09/11/2015,ATL,1.0,False,Jeff Teague,Kyle Korver,Kent Bazemore,Paul Millsap,Al Horford,Dennis Schroder,Justin Holiday,Thabo Sefolosha,Mike Scott,Tiago Splitter,,,,,
199,2016_20151109_POR,09/11/2015,POR,0.0,False,Damian Lillard,CJ McCollum,Al-Farouq Aminu,Meyers Leonard,Mason Plumlee,,Allen Crabbe,Maurice Harkless,Ed Davis,,,,,Noah Vonleh,
200,2016_20151109_DEN,09/11/2015,DEN,1.0,True,Emmanuel Mudiay,Gary Harris,Danilo Gallinari,Kenneth Faried,J.J. Hickson,,Will Barton,Kostas Papanikolaou,Darrell Arthur,Nikola Jokic,,Randy Foye,,,
201,2016_20151109_DET,09/11/2015,DET,0.0,False,Reggie Jackson,Kentavious Caldwell-Pope,Marcus Morris,Ersan Ilyasova,Andre Drummond,Steve Blake,,Stanley Johnson,Anthony Tolliver,Aron Baynes,,,Reggie Bullock,,
202,2016_20151109_GSW,09/11/2015,GSW,1.0,True,Stephen Curry,Klay Thompson,Andre Iguodala,Draymond Green,Festus Ezeli,Shaun Livingston,Leandro Barbosa,Harrison Barnes,James Michael McAdoo,Andrew Bogut,,,,,Marreese Speights
203,2016_20151109_ORL,09/11/2015,ORL,0.0,False,Elfrid Payton,Victor Oladipo,Evan Fournier,Tobias Harris,Dewayne Dedmon,C.J. Watson,,Mario Hezonja,Channing Frye,,Shabazz Napier,,,Aaron Gordon,
204,2016_20151109_IND,09/11/2015,IND,1.0,True,George Hill,Monta Ellis,Paul George,,Ian Mahinmi,Rodney Stuckey,,C.J. Miles,,Jordan Hill,,,Chase Budinger,,Myles Turner
205,2016_20151109_MEM,09/11/2015,MEM,0.0,False,Mike Conley,Courtney Lee,Matt Barnes,Zach Randolph,Marc Gasol,Beno Udrih,Tony Allen,Jeff Green,JaMychal Green,,,,,,
206,2016_20151109_LAC,09/11/2015,LAC,1.0,True,Chris Paul,J.J. Redick,Paul Pierce,Blake Griffin,DeAndre Jordan,,Austin Rivers,Lance Stephenson,Josh Smith,,,Jamal Crawford,Wesley Johnson,Luc Mbah a Moute,
207,2016_20151109_CHI,09/11/2015,CHI,0.0,True,Derrick Rose,Jimmy Butler,Doug McDermott,Nikola Mirotic,Pau Gasol,Aaron Brooks,E'Twaun Moore,Tony Snell,Taj Gibson,Cameron Bairstow,,,,Bobby Portis,Cristiano Felicio
208,2016_20151109_PHI,09/11/2015,PHI,1.0,False,T.J. McConnell,Nik Stauskas,JaKarr Sampson,Jerami Grant,Jahlil Okafor,Phil Pressey,Isaiah Canaan,,Richaun Holmes,,,Hollis Thompson,,Christian Wood,
209,2016_20151109_SAS,09/11/2015,SAS,0.0,True,Patty Mills,Danny Green,Kawhi Leonard,LaMarcus Aldridge,Tim Duncan,Tony Parker,Manu Ginobili,Rasual Butler,Boris Diaw,Boban Marjanovic,Ray McCallum,,Kyle Anderson,David West,
210,2016_20151109_SAC,09/11/2015,SAC,1.0,False,Rajon Rondo,Marco Belinelli,Rudy Gay,Omri Casspi,DeMarcus Cousins,,Ben McLemore,,Quincy Acy,Kosta Koufos,,James Anderson,,,Willie Cauley-Stein
211,2016_20151110_UTA,10/11/2015,UTA,0.0,False,Trey Burke,Alec Burks,Gordon Hayward,Derrick Favors,Rudy Gobert,Raul Neto,Rodney Hood,Joe Ingles,Trevor Booker,,,,Chris Johnson,Trey Lyles,
212,2016_20151110_CLE,10/11/2015,CLE,1.0,True,Mo Williams,J.R. Smith,LeBron James,Kevin Love,Timofey Mozgov,Matthew Dellavedova,,Richard Jefferson,Tristan Thompson,Anderson Varejao,,,James Jones,,
213,2016_20151110_LAL,10/11/2015,LAL,0.0,False,D'Angelo Russell,Jordan Clarkson,Metta World Peace,Julius Randle,Roy Hibbert,Marcelo Huertas,Lou Williams,Anthony Brown,Larry Nance Jr.,Tarik Black,,Nick Young,,Brandon Bass,
214,2016_20151110_MIA,10/11/2015,MIA,1.0,True,Goran Dragic,Tyler Johnson,Justise Winslow,Chris Bosh,Hassan Whiteside,,Dwyane Wade,,Luol Deng,,,Josh Richardson,,Josh McRoberts,
215,2016_20151110_BOS,10/11/2015,BOS,0.0,True,Isaiah Thomas,Evan Turner,Jae Crowder,Amir Johnson,Kelly Olynyk,Terry Rozier,R.J. Hunter,,David Lee,,,Avery Bradley,,Jared Sullinger,
216,2016_20151110_MIL,10/11/2015,MIL,1.0,False,Giannis Antetokounmpo,Khris Middleton,Damien Inglis,Jabari Parker,Greg Monroe,Tyler Ennis,Jerryd Bayless,,Johnny O'Bryant,John Henson,Greivis Vasquez,Rashad Vaughn,,Chris Copeland,Miles Plumlee
217,2016_20151110_CHO,10/11/2015,CHO,0.0,True,Kemba Walker,Jeremy Lin,Nicolas Batum,Marvin Williams,Al Jefferson,Brian Roberts,Jeremy Lamb,P.J. Hairston,Spencer Hawes,Cody Zeller,,,,,Frank Kaminsky
218,2016_20151110_MIN,10/11/2015,MIN,1.0,False,Tyus Jones,Kevin Martin,Tayshaun Prince,Nemanja Bjelica,Karl-Anthony Towns,Andre Miller,Zach LaVine,Shabazz Muhammad,Adreian Payne,Gorgui Dieng,,,Damjan Rudez,,
219,2016_20151110_DAL,10/11/2015,DAL,0.0,False,Deron Williams,,Chandler Parsons,Charlie Villanueva,Zaza Pachulia,Raymond Felton,,Justin Anderson,Dirk Nowitzki,Salah Mejri,J.J. Barea,,Wesley Matthews,Dwight Powell,
